id,diff_size,touches_tests,touches_docs
3136791188,38,0,0
3094460894,2263,0,1
3051334108,112,0,0
2874576529,29,0,0
2834465535,8,0,1
3164097352,430,0,1
2893197094,23,0,0
3162088693,480,1,1
3126336730,24272,1,1
3038284707,175,1,0
3050423267,3453,1,1
2951345490,200,0,1
2917997768,2474,1,0
3000310264,667,0,0
3128149830,13,0,0
3022540037,34,1,0
3144610758,1205,0,0
2848656258,51,1,0
2993949800,16047,1,1
2758379503,3203,0,0
2834302117,253,0,0
2866203765,130,0,0
2971767960,334,1,1
3080948143,12,0,0
3006546708,23,0,0
2901256184,44,0,1
3016978865,12339,1,1
3060783699,340,0,0
2971692797,1001,0,1
3074160943,43,1,0
3229003870,2,0,1
3029374639,927,0,0
2840014261,1091,1,0
3118854425,1526,1,1
2923029150,221,0,0
3105417177,190054,1,1
3037534760,3,0,1
3273050893,58,0,0
3064546435,2,0,0
2971105707,7552,1,1
3068128881,9,0,0
3079612653,137,0,0
2942204313,184,0,0
3164366840,28371,1,1
3119881464,38,0,1
2863678024,288,1,0
3065582542,8485,1,1
3031053342,144,1,0
3154367340,17,0,0
2920400760,9091,0,1
2836994029,5396,1,0
2964834156,5046,0,1
2885090278,383,0,0
3019945406,14364,1,1
2984396673,3,0,0
2911062935,35,0,0
3077422435,4,0,0
3271235707,1,0,1
2936521871,2353,0,1
3007111198,2862,0,0
3081331751,223,0,0
3036542397,252,1,1
3071291667,22395,1,1
2825796663,1225,0,1
3254641830,266,1,0
3088332292,8,0,1
3115976261,4,0,0
2971168971,53,0,0
3260776885,90,1,0
2870521302,172,1,0
3112628847,91,0,1
3066143003,1763,1,0
2857959763,47,0,1
2784574087,636,0,1
3016277401,490,0,1
2801155743,1152,0,0
3085016726,2,0,0
3273196870,52,0,0
2871239281,25,0,0
3237704700,5,0,0
2978840535,248,1,1
3036798571,32,0,0
2994651567,1041,0,1
3064113723,15,0,0
2904255373,27,0,0
2813742901,10992,1,1
3135416562,114,0,0
3059314389,105,0,0
2814227883,2575,1,1
3055284274,199,1,0
3105165239,7794,1,1
3200807590,20,1,1
3123526095,12533,1,1
2966974920,68,0,1
3117269260,410,1,1
2861751791,95,0,0
3026963297,3,0,1
2962009293,10118,1,1
2983172226,14,0,0
3076237105,2547,1,1
3230127289,68,0,1
2776604195,2570,1,0
3220346925,127,1,0
3181161297,21126,0,0
2817177399,24746,1,1
2843334531,93,0,0
3074038581,150,0,0
2887787232,17143,1,1
2920459651,9394,0,1
3053470169,101,0,0
3258265517,3874,0,1
3152334527,7,0,0
3087938128,1368,1,0
3013411229,193,1,1
3063229418,46,1,0
3081033585,50,0,1
3192204870,576,1,1
3077439649,76,1,0
2958512815,189,0,0
2896909918,592,1,0
3223296699,67,0,0
3126054099,188,0,1
3087024692,4,0,0
3236959707,1865,1,0
2766353261,212,0,1
2826303389,24,1,0
2863371219,630,1,0
3103495124,18,0,0
3241472881,20607,1,1
2994132824,54,0,0
3036314560,32,0,0
2901577117,254,1,0
2924941811,28,0,0
2887130544,511,1,0
3230076518,20,0,1
2854654856,138,0,0
3112246853,128,0,1
3220848526,208,1,1
3067770211,79,1,0
3073587664,511,0,0
3246583801,2093,1,0
3111747086,83,0,0
3102978044,1812,0,0
3116957520,1186,1,0
2841428074,48,0,0
3057452803,102,0,1
2917148554,93,0,0
3039626070,4573,1,0
3277452738,20,0,1
3276285215,310,1,1
3016803016,4062,1,1
3176059878,535,1,0
3018869549,348,0,0
3136331266,210,0,0
3049445842,111,1,0
3010545410,5915,0,0
2855878685,133,0,1
3206850025,746,0,1
2840989266,229,1,0
2915517113,79,1,0
2982974256,51,1,1
2889644644,6,0,0
3274450661,51,0,0
3151638165,1420,0,1
3070933575,355,0,1
2901331792,48,0,0
3220799500,2250,1,0
3196422867,46,0,1
2889490163,1,0,0
2902945589,48,1,0
2971334427,182,0,0
2942451166,5332,1,0
3174718645,34348,1,1
3048282458,6450,0,1
3146777686,67,0,1
3075368863,1919,1,0
3220850207,43,0,1
3230688490,57,1,0
2826018855,210,1,0
2798930478,385,0,0
2838755753,0,0,0
3070390119,2744,1,1
2908717563,1833,1,0
3053850042,45,0,0
3233672464,26,0,1
2776797524,5851,0,1
2990679795,944,1,0
2870344282,92065,1,1
3152700757,12614,1,1
2899419096,202,0,0
3110530997,152,0,1
2961862560,3278,0,0
3081466594,241,0,1
2819650730,15127,0,1
2955783318,26,0,1
3131994087,7,0,0
2763678225,1943,1,1
2990759837,86,0,1
2767735199,113,0,1
2799230876,23,0,0
2784500442,6,0,0
3155143197,537,0,1
3080755100,250,0,0
3050164164,255,1,0
2972524125,180,1,0
2948136626,8,0,0
3253576699,9577,1,1
2964751078,73,0,0
3160514684,4,1,0
2982400275,7903,1,1
2864468865,12844,1,1
3084834780,1485,1,0
3113457878,1019,0,0
2912958566,2733,1,1
2770730384,29654,0,1
2920288921,23513,1,1
3105198601,116,1,0
3268117305,362,1,0
3112474846,3,0,0
3238246289,77,0,0
3251491835,26,1,0
2895537514,19,0,0
3147975254,1069,1,0
2773964481,14030,1,1
3125195166,38,0,0
2963607740,109,0,0
3106112458,22907,1,1
2763620087,320,1,1
2970817573,4079,1,1
2788059326,108,1,0
2780400636,177,1,0
2918683850,1814,1,1
3199882677,41049,1,1
3169801705,34,0,0
2831659682,1847,1,0
2889088401,1238,0,1
3019947988,9310,1,1
3023193903,158,0,1
3010574329,252,0,0
2901672003,17,1,0
3165213002,258,1,0
2905777305,410,0,1
3270562662,713,1,0
3245369952,1068,1,0
2925922567,220,0,0
3021139938,505,1,0
3271253142,212,1,0
2790021945,801,0,0
3129135277,22,0,0
2972138069,3,0,0
3081226179,105,1,0
3177715945,79,0,0
3249629800,4,0,0
2899726655,144,0,0
3196164164,599,1,0
3103692411,6,0,0
3112470790,2,0,0
3011464215,369,0,0
2934662154,36,0,1
2991480772,601,1,0
3036170902,791,0,0
2978281013,2362,0,1
3040934363,640,1,1
3166550583,39,0,0
2997354447,31,1,0
2959052862,427,0,0
3224004468,372,1,0
3059364033,419,1,0
3165218213,26,0,0
3235225544,271,1,0
3253651747,3042,1,1
3226665537,866,1,0
3270673156,1330,1,1
2893251539,26,0,0
2828939198,22,0,1
2836119981,12,0,0
3105403661,11,0,0
3011968538,204,0,0
2888658506,801,0,1
3071085732,12850,1,1
2801019781,7343,1,1
3003074857,85,1,0
2895342484,2236,0,0
3065205042,12937,1,1
2894862894,286,0,1
2962064462,1,0,0
3021459305,4,0,0
3090549357,54,0,0
3067711307,25,0,1
2902796110,6601,1,1
2794907896,4137,0,1
2988304968,120,0,0
3261609121,6,1,0
3173609778,649,0,0
2894937008,14,0,1
2899415257,190,0,0
2833310522,297,1,0
2893421717,80,0,0
3051361296,40,0,0
3012638156,79,0,0
3169977033,7,0,0
3087763989,290,0,0
2902941522,6647,1,1
2822630272,198,0,0
3226800357,124,1,0
3170760184,680,1,0
2771428959,1130,1,0
3083605655,1930,1,0
2983611193,385,1,0
3015369730,5556,1,0
3006639682,56,1,0
3046374142,670,1,0
3224382275,36,0,1
2863133992,2,0,0
3060575393,3314,1,0
2758742372,17772,1,0
3203951710,479,0,0
3004992429,1442,0,0
2895908746,2,0,0
2804526147,9010,1,1
3165110240,66,0,1
2830967349,184,1,1
3080855777,10,0,0
3102548800,1113,1,0
2911674517,67,0,0
2969912216,47,0,1
2871083888,62,0,0
2893128067,9,0,0
3234278576,198,1,0
3120156987,27,0,0
3109361215,206,0,0
3179922729,46,0,0
2905811550,8,0,1
3030162879,34,0,0
2989093783,2162,0,0
3202871554,2,0,0
3041005828,26,0,0
3006562482,22,0,0
3146371620,2,0,1
2825827173,125,0,0
3063597118,34,0,0
2887809365,60,1,0
3118909001,216,0,1
3018823702,4101,1,0
2869820528,8701,1,0
3173099223,12780,1,0
3052823757,965,1,0
3070643336,18,0,0
2783341899,100,0,0
2854433830,0,0,0
2984932879,127,1,0
3215733335,127,1,1
3044194711,67,1,0
2775122143,7,0,0
2814467525,104,0,0
2758172742,528,0,0
3029842200,86,0,0
2933500744,2266,1,1
3067017042,145,1,0
3232802201,5739,1,1
3131606520,81,0,1
2966979762,42,0,1
3012249229,4,0,0
2851725492,42,0,0
3000024792,16,0,0
3119703699,56,0,0
2883335237,61,0,0
3127121876,71,1,0
3261008079,604,0,0
2972926523,456,0,0
2923007482,173,0,0
2892501559,124,1,0
2997592875,4,0,0
3155710420,280,1,0
2976280116,352,0,0
3020817672,4,0,1
3069163137,28,0,0
3115203883,127,0,0
3066539323,67,0,0
3276430672,649,1,1
3114609622,21,1,1
2795913938,175,0,0
3232587454,1642,1,0
3051310871,102,0,0
2895920994,393,1,0
2759788051,17359,0,1
3191888907,4,0,0
2897928860,4,0,0
3063938472,322,1,0
3037534591,5,0,0
3272116888,4390,1,1
3277892335,18,1,0
3176526887,5,0,1
3021321434,5758,1,1
3188012197,2580,1,0
2962004817,405,0,0
3055011716,551,1,0
3021332625,543,1,0
3003471403,16,0,0
2860434821,8,0,0
2842178996,4529,1,0
3210354303,7210,1,0
3006445782,277,0,0
3162677701,40,0,0
3050557580,90,0,0
2874003424,2221,1,0
2784993744,184,1,1
3161169054,44,0,0
3110295867,412,1,1
2811847514,139,0,1
3099324583,561,0,0
3255339414,858,1,0
3249637542,261,1,0
2969300392,391,1,0
2981423993,6452,0,1
3006507938,112,0,0
2822394335,1365,0,1
3015942635,2059,0,1
3048846835,83,0,0
2836651889,6,0,0
3160982346,268,1,0
3203439114,5261,1,1
3229339781,102,1,0
2896167895,13,0,0
2934358328,113,1,0
3275218917,292,1,0
2858986352,37,1,0
3114778835,611,1,0
2895789917,344,1,0
3097450852,23852,1,1
3090192279,247,1,0
2986223409,32,1,0
2923122007,140,0,0
3088411453,558,0,1
3275499596,66,0,0
3098640951,2,0,0
3276871353,267,1,0
3175880560,25936,1,1
3275585352,77,0,0
3029567465,209,1,0
2886107789,522,0,0
2956281115,10,0,0
3034266467,1,0,1
3165096465,269,0,0
2989346716,1918,0,0
3201314532,6,0,0
2822921623,2357,0,0
2996628427,292,0,0
2867049623,1900,1,0
2892485327,1697,1,0
3200815123,43,0,1
2986070957,9239,1,1
3060716964,2127,0,0
2840469667,126,0,0
3216449716,388,1,0
3048954630,248,0,0
2797482849,680,1,0
2950203162,13065,1,0
2920196599,1231,1,0
3019935504,11264,1,1
2909659644,182,1,0
3059861704,1381,0,0
2883366695,282,0,0
3178258083,151,1,0
2958497047,189,0,0
3266437649,450,1,0
2997700561,3552,1,0
3058420282,2013,1,0
2981078081,91,1,0
3080765979,11,0,0
2912461442,5,0,0
2984176797,143,1,0
2773911009,136,1,0
3119324237,12816,0,1
3132632142,109,0,0
2947885207,375,0,0
2888672043,700,1,0
3220383872,24447,0,0
2855276161,2,0,1
2776592584,740,1,0
3003288666,41,0,0
3012296797,258,0,1
3222235753,22,0,0
3034997303,33773,1,1
3123753927,307,0,1
3260323836,265,0,0
3119640633,416,0,0
2989346669,157,0,0
2922477802,735,0,0
2901772831,14760,1,1
2911658463,99,0,0
2999367490,393,0,0
3199914066,1370,0,1
3234207351,1080,1,0
3174455906,3231,1,1
2946631377,1626,0,1
2768814420,1831,0,1
2991460590,661,1,0
3087313432,102,0,0
3067228631,175223,0,1
2901054493,26,0,0
2909250747,181,0,0
2917728795,210,1,0
3022909076,1213,0,0
3019918047,22949,1,1
3161086296,2,0,0
3004429789,64,1,0
2916249428,534,0,0
2852554007,30,1,0
3130484605,216,1,0
3081547129,117,1,0
2862179936,105,1,1
3037115474,4,0,0
3105400138,846,0,1
3264732852,401,1,0
2897770314,16,0,0
2892009204,1809,1,1
2798302866,1022,0,0
2961010664,3,0,0
2799302285,239,0,0
2839268319,155,0,0
2889090308,1371,0,1
3112987044,1364,0,1
3189617933,63,1,0
3084550720,64,1,0
2918474942,4,0,1
3050218206,75826,1,1
3092569629,26,1,0
2767796873,1877,1,0
2866186240,553,1,0
2843318713,76,0,0
3052658316,82,0,0
3252721879,176,0,0
3019999747,10602,1,1
3031718849,79,0,0
2840986793,490,1,0
2971103872,10,0,0
2760327496,52,0,0
3072000530,41069,1,1
3049349544,967,0,1
3197663602,142,0,0
2922609367,2448,0,0
3063509475,231,1,0
2796839418,217,0,1
3193698906,58,0,0
3221977522,6524,1,0
3070935180,449,0,0
3035179859,6,0,0
3111004034,267,1,0
3175290345,14,0,0
2972042807,3,0,0
3151604419,218,0,1
2798447344,1303,0,1
2861829974,93,0,0
2802453203,53350,1,1
2804518743,465,0,0
2892326421,837,0,0
2904296517,89,1,0
3128931264,122,0,1
3032937981,65,1,0
2889991519,508,1,0
2971152602,555,1,0
3244284302,6,0,0
3121107870,16,0,1
2775140286,9,0,0
3097621471,347,1,0
3115328846,336,1,0
2858429985,636,0,1
2758578416,208,0,1
2775336826,1061,0,0
3137901992,1162,1,0
2839409936,521,1,0
2989362059,554,0,0
2784590302,197,0,1
3028627060,213,1,0
3036416301,5000,1,1
2857103111,150,1,0
2886441170,615,1,0
3115627844,58,1,0
3104579063,43,0,0
3040816766,65,1,1
3091587395,2247,0,1
2993612034,575,1,0
2769663445,32,0,1
3196745111,48,0,1
3270127795,2,0,0
2839235152,2,0,1
2975742972,644,0,1
2864646601,100,1,0
3110511918,253,0,1
3270787997,461,0,0
2765835144,15,0,0
2978179820,2,0,0
3080933474,2214,1,0
3046189274,10,0,0
3200989471,182,0,1
3099825876,6,0,0
3048994775,15579,1,1
3062887664,1,0,0
2997203967,72,0,0
2888969472,848,1,0
2962148171,26,1,0
3036602903,47,0,0
2932771365,9078,1,1
3206362852,25,0,0
2922934494,82,0,0
3020831935,8,0,0
2782676212,668,0,0
3137460612,2,0,0
2994679953,272,0,0
3267542859,16,0,0
2895276856,95,1,0
3075757415,29121,1,1
2990115371,215,1,0
2981300634,566,0,1
3129171376,306,0,0
2852832384,35,0,0
3141446182,117,1,0
2785628775,145,1,0
2804519530,3056,1,1
3088005999,2,0,1
2904472759,8,0,1
3007551438,4,0,0
3009908382,8,1,0
3174375982,98,0,0
2887773021,2,1,0
3036825805,25,0,0
3004240805,1186,0,0
3011585250,130,1,0
3081657945,430,0,0
3055008208,34,0,1
2777500617,135,0,0
3234208813,4,0,1
3196948732,55,0,0
3186720553,3,0,0
3161908700,84,0,0
3155631091,21,0,1
2811839599,16,0,0
2839339063,768,1,0
3230226178,216,0,1
3000185612,3,0,0
3242091827,0,0,0
2855893938,101,1,0
3276546083,46,0,0
3019930533,8272,1,1
3088039163,232,1,0
2901677234,124,1,0
3192203274,2,0,0
2994031267,14,0,0
3193929955,322,1,0
2775914094,76,0,0
2918946440,586,1,0
2927039592,8,0,0
3141952773,233,0,0
3128227844,17850,0,1
3145321317,801,1,1
3090515437,118,0,0
2801228245,216,0,0
3022608189,25,0,0
3085761421,76,0,0
3214013725,299,1,1
2964974679,33882,1,1
2768706725,3817,0,1
3264481803,135,0,1
2786312650,294,1,0
2858921584,29,0,0
2967058029,240,0,0
2869957431,44,0,0
2836446355,5443,1,0
3240248542,4989,1,0
3222377513,327,0,0
3199830965,1469,1,1
2989710500,69,0,0
3254378635,6715,1,0
3037615729,6,0,0
3270884995,354,0,1
2893291911,6,0,0
3036527586,6,0,0
3054507513,1,0,0
3127709223,3707,0,0
3017188682,14915,1,1
3188202901,128,0,0
2882116956,496,1,0
3061489401,213,1,0
3163871671,12,0,0
3277896885,84,0,1
2816232160,2090,0,1
2953881496,75,0,0
2982897511,20,0,1
2779809128,29,1,0
2972319075,4696,1,0
3180043339,47,1,0
3017190357,14561,1,1
3023165571,310,1,0
3124513820,13506,1,1
3193357643,72,0,1
2902050510,35,0,1
3147748379,2,0,0
3033566586,241,0,0
3034903835,2204,0,0
2866209601,144,0,0
2882941412,145,0,0
3197133956,12,0,0
3207231488,634,0,1
3021010746,187,1,0
3176305274,2135,1,0
2781992674,46,0,0
2912845580,4368,0,0
2990028090,2,0,0
2771670852,22,1,1
2841020962,111,1,0
2775510990,837,0,0
2975846496,443,1,0
2941327975,92,1,0
2784931990,1279,1,0
2994933163,6424,1,1
2835570479,79,1,0
3238773850,6552,1,0
2990501630,31,0,0
3197273981,70,0,0
2857171695,1055,0,0
3214379713,299,0,1
3138356679,537,1,0
2974541133,269,1,1
2769930216,190,1,0
2876483432,1059,1,0
2861780617,404,1,0
2994371856,3,0,0
3229003621,2,0,1
2994186364,23,0,0
3064869997,18,0,0
3225650621,2,0,0
3174617673,778,0,0
3080769487,7,0,0
2772459642,186,1,0
2761288801,48,0,0
3074597647,4,0,1
3256317503,338,1,0
3185592403,36,0,1
3093998097,164,1,0
3138358043,443,0,0
3192922900,6,0,0
3204788124,9,0,0
3063471538,2,0,0
2938273452,195,1,0
2833789929,87,0,0
2986941892,3620,1,1
3061362217,7735,1,0
3254680021,80,1,0
3040925337,19946,1,1
2997233334,591,0,0
2990028437,6,0,0
2957548464,57,0,1
2958966680,263,0,1
2952225174,553,1,1
3156064223,443,1,1
2822603073,152,1,0
3132237126,43,0,0
2761376844,185,1,1
3224857167,34043,1,1
2779630816,10,0,1
2866201984,129,0,0
3253517563,244,1,0
3164956727,232,0,0
2992901385,2,0,0
2923124207,140,0,0
3124419919,178,0,0
3065966214,1797,1,0
3055607319,18,0,1
3128226642,12371,1,0
2866205775,131,0,0
2956599072,306,0,0
3190127291,391,1,0
3263622772,671,0,0
3105409390,195,1,0
3092657885,298,0,0
2861673771,107,0,0
3226188839,331,0,1
2768057346,1762,0,1
2998444772,2,0,0
3022540649,283,1,0
2787618893,208,1,0
3217500478,81,0,0
3073287034,40,1,0
2909997192,236,1,0
2921483450,280,0,1
3184151662,438,0,1
3037085537,37,0,0
3199427523,10,0,0
3074242664,765,1,0
2864603077,1,0,0
3225967102,531,1,0
3022543317,604,0,0
3270717497,236,0,1
3159723274,13,1,0
2995689340,52,1,0
3273079060,2,0,0
3101836513,87,0,0
2816834780,53,0,0
3072460329,51,0,0
2869934120,251,1,0
2776790742,5969,0,1
3272653934,10399,1,1
2979615970,691,0,1
2802180853,2257,1,1
3025318877,125,0,1
2761404412,356,0,1
3023618353,277,1,0
3006036358,2,0,0
3036244398,1204,1,0
2889429365,113,1,0
3263345653,27,0,0
3116730116,1286,1,1
3275195929,238,1,0
2762310020,8574,1,1
3251653522,14,1,1
3140865910,30,0,0
2889242157,107,1,0
3028848405,8,0,0
2795172513,2029,0,1
2768861546,718,0,0
3209838352,984,1,1
2999563616,16537,1,1
3055008281,360,0,0
3011241770,22,1,0
3035264829,7,0,0
2832949261,2,0,0
3232449958,2,0,0
3173023956,10,0,0
3067709444,3041,1,1
3046809003,64,0,0
3084887557,4,0,0
2824074793,6,0,0
3098904110,695,0,1
3194009121,43,0,0
2893143640,26,0,0
2984591304,193,0,0
3022831945,425,0,0
3182916770,99,1,0
2932913133,658,1,0
2774111740,184,1,0
3005079959,133,0,0
3086818203,5482,1,0
3226534612,246,1,0
2864511051,12415,1,1
2982382313,39,1,0
2785728592,390,0,0
2811841666,86,0,1
2793729508,20,0,0
2824328502,2767,0,0
2889184823,59,0,0
2896014180,802,0,0
2893109657,50,0,0
3046927113,823,0,0
3082037946,210,0,0
3155001680,118,0,1
2892987140,63,0,0
3237433374,22,0,1
3061575023,47,0,0
3068163160,114,0,0
2972183405,161,0,1
3135410764,361,1,0
3147340923,172,0,0
2859077171,1963,0,0
3174900355,0,0,0
2761577144,28,0,1
3220982656,640,1,1
3246642343,1656,1,1
3065250403,2427,1,0
3166166736,1261,0,1
2879921061,1,0,1
3098653597,7,0,0
3072351994,4005,1,0
2922559256,373,0,0
3172063081,14695,1,1
2863364519,40,0,0
2845056645,273,1,0
3069101459,131,0,0
2879754613,2,0,0
2920256357,8823,1,1
2860598080,133,0,0
2793548898,80,0,0
2904018356,2119,1,0
2991309203,26,0,1
3119607605,40,0,0
3276421841,287,0,1
2859152870,78,0,0
3045866074,19291,1,1
3080778269,157,1,0
2845136098,117,1,0
2797184843,2441,1,0
2905878217,5,0,0
3276569103,6520,1,1
2771684354,440,0,0
3020611319,9,0,0
3023248867,689,1,1
3272241353,5658,1,1
2836723533,11,0,0
2840996945,187,1,0
2916209226,2,0,0
2962002335,34,0,0
3012737338,1464,1,1
3239733526,102,0,0
3277173765,1339,1,1
3155127737,83,0,0
3010772645,43,1,0
3114831862,116,0,1
2758595312,624,0,0
3138853756,8,0,0
2782321208,4,0,0
3072095829,775,0,0
3020641867,688,1,0
3030073254,418,0,0
2814329360,2526,1,1
2844078423,1188,1,0
3036245532,404,1,0
3135502954,10511,1,1
2956799068,1358,0,0
2817069743,186,0,0
2961174741,2,0,0
3030949227,7,0,0
3050441892,5097,1,1
2913956135,348,1,0
2988779041,266,0,0
2869959973,12,0,0
3053253191,39922,0,1
3048745288,5959,0,0
3267057229,282,0,0
2893733497,27,0,0
3106088398,389,0,0
2888655394,6,1,0
2832678777,479,0,1
3053938077,817,1,0
2897155784,10,0,0
2827070017,27,0,0
3214936781,1,0,0
2876474366,122,0,0
2814535457,1469,1,0
2762228850,119,0,1
2879620071,2789,0,0
2783423999,637,0,0
3019997422,11257,1,1
3018281148,390,0,0
3080265580,36,0,0
3017016012,78,1,1
2962108659,33,1,0
2880121831,392,1,0
2846430328,35,0,0
3276005639,3,0,0
2784417626,164,0,1
3179797234,19,0,0
2819377735,44,1,0
2797854568,81,0,0
2761325861,25,0,0
2942029831,332,0,1
2957323680,1,0,0
2864966498,25,0,0
3197105709,6,0,0
2903812633,437,1,0
3035107204,1082,1,1
3083467540,80,1,0
2855417406,171,1,0
3253250382,22,0,0
2950313797,205,0,0
2997597213,1054,0,0
3036942797,16,0,0
2938063070,24,0,1
2815602191,2836,0,0
3174274237,121,1,0
3012243586,2,0,0
2831492164,4,0,0
2971108706,445,1,0
3071083804,1140,1,1
3125655207,195,1,0
2978029042,47,0,0
3123745080,236,0,1
3044051221,2,0,0
3071539552,25,0,0
3016980479,92,0,1
2769559533,465,0,0
2958368195,88,0,1
3018286070,347,1,0
2854427867,166,0,0
2968933490,227,1,0
2783286259,2536,1,0
3050491453,10,0,0
2918600215,114,1,1
3261582130,1,0,0
3269431915,2133,1,1
2761411256,22,0,0
2880184292,18,0,0
2839243895,361,0,0
3046545060,9569,1,1
2961966206,3,0,0
3029783614,16959,0,1
3264098421,44,0,0
3046275323,12659,1,0
2993205545,38480,1,1
3144234261,2,0,0
2898927585,86,1,0
2840922653,2073,1,0
3152714709,138,1,0
2805386340,818,1,0
2858974143,14,0,0
3078539871,505,0,0
3064054868,216,1,0
3044978455,8048,1,1
3201596945,2,0,0
3143883658,335,0,0
2986414714,10,0,1
3250474699,1915,1,0
3046871630,130,0,0
2854753465,34,0,0
2889227796,181,0,0
3011898413,3,0,1
3098628368,29,0,0
3021063109,607,0,0
3067984156,240,0,0
3066731569,6,0,0
2841023413,8422,1,1
3234526044,1792,1,0
2761639494,2,0,0
3244216022,126,0,0
3067605533,25004,1,0
3193710209,92,0,1
3046430027,29,0,0
3222405821,6241,1,1
2855386414,100,1,0
3199198584,118,0,0
2926827370,47,0,0
3071532730,1896,0,1
2883690112,34,0,0
2834062498,38,0,0
3231144236,167,1,0
2841002189,1203,1,0
2761311271,41,0,0
2918419976,588,1,0
2999436533,33,1,0
3234037292,2,0,1
3040471447,2628,0,1
3156095684,2,0,0
3065078466,20,0,0
3208672912,542,0,0
3164556099,748,0,0
3193320648,54,0,1
2918530308,120,0,1
2932838782,9236,1,1
3143875325,2,0,0
2990048496,39,1,0
2948843602,129,1,0
2895754600,1628,1,0
2980157671,76,1,0
3033886992,732,0,1
3108415971,548,1,0
3069858851,33,0,0
3144703793,230,1,0
3050211305,140,1,1
2811904649,372,0,0
3022593895,11347,1,1
2926257231,235,1,0
3144708564,51,0,0
3116493603,8,0,0
3117637979,13,1,0
3115492283,1390,1,1
2930524489,18,0,0
3222461022,10,0,1
2872803173,249,0,0
3015520806,186,1,0
2876727515,52,0,0
3220848104,49,0,1
3209462128,2,0,0
2971115573,5363,1,1
3084794264,156,0,0
2841023696,375,1,0
2796014467,17,0,0
2840948389,265,1,0
2929730039,11,0,0
3167627816,210,1,0
2994099200,20752,1,1
2982628828,201,1,0
2970771094,637,1,0
2961908033,4,0,0
2982196705,1469,1,1
2960388156,129,1,0
3126164555,170,0,1
3090520685,10018,1,1
2893058469,13,0,0
3158099802,18,0,0
3034267143,19,0,1
3206789297,51,1,0
3174870097,1,0,0
3072107233,115,0,1
3046593561,22,0,0
3106121602,612,0,0
3016973539,5859,1,1
3132430389,59,0,0
2802381070,183,1,0
3168934306,8,1,0
2798936903,146,0,1
3119194178,47,0,0
3013775126,7893,1,1
2952353649,41,0,0
3115039109,212,1,0
3210682652,113897,1,0
2842228579,3952,1,0
3274013426,683,1,0
3231648461,331,1,0
2869803305,38,0,0
3050709139,2841,1,0
3074525100,9,0,0
2834395087,261,0,0
3254551884,368,1,0
3071076370,30050,1,1
2884473950,20405,1,1
3067033881,71,0,0
3174838352,3539,1,0
3136429950,3021,1,1
2863598679,1486,0,0
3016993084,3,0,1
3241955513,9,0,0
3158266564,2,0,1
3054178098,26,0,0
3234480284,2839,1,0
3113460240,8,0,1
3029413152,56,1,0
3256396149,83,0,0
2826132392,49,0,0
3091192705,169,0,1
2798748566,3027,1,1
2785608814,299,1,0
3264625639,8096,0,1
3065788296,1125,0,0
2776831778,5853,0,1
2900788047,52,0,0
2908196066,14,0,0
3016753886,2269,1,0
3150949077,2,0,0
3245333569,114,0,1
3165394936,4,0,1
3053649404,393,0,0
3256651557,126,0,1
2798738981,2158,0,0
3054019499,195,1,0
3187625315,518,1,0
2894991782,1539,0,0
3002545803,6,0,1
2764665933,4014,1,0
2758200405,143,1,0
3069744517,57,0,0
2879247217,476,0,1
2852540548,151,1,1
2888652935,675,0,1
3101326488,186,1,0
2761413721,592,0,0
3220834334,48,0,1
3077887395,15,0,0
